Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Maverick Handley","BAL",3.542,11.116,9.94995,2.01088,1.45363,0.36384,0.0299545,0.163458,1.07671,0.82801,0.852354,0.000768783,3.01695,0.178611,0.0586185,0.0764683,0.222679,0.160227,0.0296474,0.2021,0.0766781,0.271406,0.282522,0.275541,0.293972,0.256963,0.569513,0.0918722,4.64062,0.27056,,0.00350692,0.807202,-0.506239,63.0003,0.00350692,0.03,-0.48124430561438203,0.3033024650067091,0.0209385,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Maverick Handley","26106",668974
"Jorge Alfaro","KCR",9.836,26.208,24.5476,5.38367,3.6992,1.03106,0.0443341,0.609082,2.53169,2.72551,1.00317,0.00114844,8.91253,0.390217,0.14315,0.0357825,0.480104,0.30827,0.0964885,0.219315,0.0382774,0.340069,0.112558,0.259815,0.339366,0.262275,0.599181,0.120051,4.09404,0.314756,,-0.0114717,2.01615,-1.08053,62.1982,-0.0114717,0,-1.1791392164304852,0.48148149251937866,0.0209105,999,,,,,,,18.3,1.83,18.3,1.83,,,,,,,,,,,,,,,,,,,"Jorge Alfaro","12180",595751
"Blake Hunt","SDP",6.149,17.355,15.9885,3.28931,2.13907,0.705243,0.0626549,0.38235,1.59678,1.68526,1.03868,0.0026567,4.64532,0.180818,0.124552,0.0224886,0.252938,0.0611171,0.0138648,0.20573,0.059849,0.267665,0.223597,0.260136,0.32942,0.25942,0.589556,0.123689,3.26243,0.262235,,-0.015609,1.29487,-0.755756,67.0346,-0.015609,0,-0.6936833495274186,0.3188381791114807,0.0207244,999,,,,,,,6.7,1.116666666,6.7,1.116666666,,,,,,,,,,,,,,,,,,,"Blake Hunt","sa3004153",675448
"Blake Sabol","TBR",3.289,9.341,8.43146,1.77997,1.14874,0.347844,0.0265379,0.256847,0.952048,0.973185,0.710319,0.0146742,2.92535,0.0926578,0.0553832,0.0511755,0.148161,0.118017,0.0376671,0.21111,0.0760432,0.313173,0.242815,0.27804,0.350049,0.276268,0.628089,0.138939,4.21587,0.287129,,-0.00460972,0.82472,-0.278991,73.9725,-0.00460972,0,-0.29115890013054013,0.17160861194133759,0.0206622,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Blake Sabol","25805",666165
"Denzer Guzman","LAA",8.869,35.042,32.1173,6.76756,4.3258,1.42031,0.0761069,0.945337,3.4174,3.35915,2.35798,0.026149,10.6624,0.246481,0.185756,0.134444,0.441936,0.521771,0.0923667,0.210713,0.0672901,0.304274,0.221149,0.268481,0.347977,0.270411,0.616458,0.137263,4.25303,0.281329,,0.0209497,2.92722,-1.21327,69.6415,0.0209497,-0.05,-1.2328898720443249,0.2237345688045025,0.0201488,999,,,,,,,27.4,3.044444444,27.4,3.044444444,,,,,,,,,,,,,,,,,,,"Denzer Guzman","28816",694203
"Stuart Fairchild","CLE",7.707,25.368,22.6319,4.87275,3.1937,1.00104,0.0876908,0.590321,2.81789,2.14466,1.87472,0.0354886,6.93412,0.459986,0.14457,0.256841,0.350333,0.846588,0.213789,0.215305,0.0739011,0.273341,0.270362,0.287022,0.345536,0.279836,0.632558,0.130231,5.85816,0.280778,,0.0455049,2.31323,-0.684195,78.4969,0.0455049,0.04,-0.5974204130470753,-0.0789351835846901,0.020132,999,,,,,,,25.2,3.15,25.2,3.15,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Jonatan Clase","TOR",9.091,34.265,31.2091,6.78792,4.47636,1.4741,0.160079,0.677384,4.1154,2.83511,2.46921,0.0302611,10.006,0.235938,0.21946,0.131249,0.357297,1.84219,0.313872,0.217498,0.0720622,0.292018,0.246773,0.278114,0.340103,0.272291,0.618217,0.122605,6.80837,0.294552,,0.192691,2.91462,-1.13405,72.7187,0.192691,0.06,-0.909073069691658,-0.0802932120859623,0.0194373,999,,,,,,,30.3,3.366666666,30.3,3.366666666,,,,,,,,,,,,,,,,,,,"Jonatan Clase","26599",682729
"Seby Zavala","LAD",4.156,13.652,12.3118,2.27325,1.38552,0.489471,0.00805149,0.390208,1.3536,1.39863,1.02176,0.000598231,5.06501,0.13629,0.0861516,0.0946439,0.158397,0.0602308,0.0255086,0.184639,0.0748434,0.371009,0.201729,0.25312,0.320784,0.25434,0.573904,0.136145,2.99398,0.271223,,-0.0151879,0.962288,-0.650801,60.3257,-0.0151879,0.05,-0.6571359653025866,0.37067900970578194,0.0171628,999,,,,,,,2.2,0.55,2.2,0.55,,,,,,,,,,,,,,,,,,,"Seby Zavala","18887",664874
"Josh Kasevich","TOR",3.687,11.601,10.7254,2.57101,1.97722,0.457499,0.0144564,0.121839,1.09597,1.01666,0.689378,0.0260939,1.76491,0.0830701,0.0837253,0.0194538,0.269791,0.14226,0.0283857,0.239713,0.0594241,0.152134,0.390603,0.288689,0.319144,0.2689,0.607833,0.0794312,3.74073,0.274499,,-0.0011525,0.954851,-0.415897,70.3823,-0.0011525,0,-0.4061188200721517,0.17069444060325623,0.0167653,999,,,,,,,8.8,2.2,8.8,2.2,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"Tomás Nido","DET",5.96,21.023,19.2786,4.22803,3.05991,0.753442,0.00504126,0.409636,1.80003,1.77831,0.940593,0.0346619,5.24247,0.142637,0.147131,0.487011,0.443381,0.0834146,0.0397734,0.219313,0.0447411,0.249368,0.179418,0.258973,0.322662,0.254728,0.581635,0.10335,2.3861,0.277226,,-0.0267278,1.48847,-0.995561,59.7659,-0.0267278,0,-1.0236519873142242,0.45987653732299805,0.0163498,999,,,,,,,9.3,1.55,9.3,1.55,,,,,,,,,,,,,,,,,,,"Tomas Nido","13755",621512
"Ben Cowles","CHC",4.484,15.709,14.3134,3.18275,2.15844,0.679903,0.0463389,0.298072,1.61816,1.48507,1.08259,0.00701061,4.26161,0.175393,0.107349,0.0302813,0.233027,0.304219,0.0541158,0.222362,0.0689155,0.271285,0.254034,0.283234,0.338812,0.274823,0.622046,0.11645,4.92578,0.292533,,0.0161746,1.36853,-0.487614,75.6403,0.0161746,0,-0.43736397475004196,0.06919752806425095,0.0158048,999,,,,,,,8.7,2.175,8.7,2.175,,,,,,,,,,,,,,,,,,,"Ben Cowles","sa3016976",701496
"Joey Loperfido","HOU",94.01,346.166,315.542,71.6567,48.6489,13.6843,2.79317,6.53024,37.8623,30.2372,21.5282,1.23675,99.8467,5.23837,2.24054,1.61652,5.33561,6.87445,1.65522,0.22709,0.0621903,0.288436,0.215612,0.285658,0.350248,0.278478,0.635906,0.123157,6.05337,0.308063,,0.207343,31.1841,-9.71805,76.9521,0.207343,1.54,-9.196116968989372,-2.5664215087890625,0.0155446,999,,,,,,,299.4,3.185106382,299.4,3.185106382,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Ryan Clifford","NYM",14.024,50.101,44.2206,9.48032,5.7002,1.97828,0.0376681,1.76417,5.50192,5.78469,4.95842,0.20903,14.6839,0.579816,0.28836,0.0537915,0.77757,0.37082,0.0840724,0.214387,0.0989684,0.293086,0.337677,0.300088,0.380511,0.298235,0.680598,0.166124,3.1948,0.274978,,-0.0330777,5.31697,-0.60285,93.1866,-0.0330777,0,-0.4376569539308548,-1.0820987224578857,0.0150519,999,,,,,,,49,3.5,49,3.5,,,,,,,,,,,,,,,,,,,"Ryan Clifford","sa3020126",691775
"Luken Baker","ARI",3.286,8.678,7.76599,1.65412,1.01337,0.346569,0.00876091,0.285421,0.895502,1.06588,0.774587,0.0174076,2.4329,0.0614959,0.0688982,0.00703383,0.129711,0.00636899,0.00263929,0.212996,0.0892587,0.280353,0.31838,0.287189,0.370137,0.287914,0.657326,0.157141,1.91416,0.267505,,-0.0119016,0.848236,-0.177136,81.8313,-0.0119016,0,-0.1987706683576107,0.051017049700021744,0.0144225,999,,,,,,,6.2,2.066666666,6.2,2.066666666,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"Samad Taylor","SDP",6.289,19.402,17.5273,3.8921,2.83801,0.672562,0.115664,0.265863,2.20722,1.32023,1.35169,0.0194748,5.01483,0.143098,0.14226,0.237698,0.30559,0.891303,0.200021,0.22206,0.0696674,0.25847,0.269538,0.28109,0.319136,0.26617,0.600226,0.0970763,6.6354,0.292703,,0.0678736,1.55393,-0.738562,71.6588,0.0678736,-0.02,-0.583844006061554,0.07705246284604073,0.0141926,999,,,,,,,12.2,2.033333333,12.2,2.033333333,,,,,,,,,,,,,,,,,,,"Samad Taylor","22274",669392
"Esmerlyn Valdez","PIT",13.329,36.957,33.6471,7.6694,4.88625,1.525,0.0801407,1.17801,3.94196,4.35216,2.57737,0.0431055,10.9638,0.460214,0.225995,0.0462997,0.570443,0.229346,0.0552461,0.227936,0.0697397,0.296663,0.235081,0.290078,0.383055,0.293827,0.673133,0.155119,3.37021,0.298711,,-0.0287811,3.78981,-0.576941,84.9828,-0.0287811,0,-0.6865602899342775,-0.4073743522167206,0.013877,999,,,,,,,35,2.692307692,35,2.692307692,,,,,,,,,,,,,,,,,,,"Esmerlyn Valdez","sa3015768",699013
"Tsung-Che Cheng","BOS",10.644,29.956,26.7923,5.79075,4.02167,1.2877,0.0969163,0.384469,3.02414,2.21247,2.3178,0.0433673,7.49087,0.196982,0.174732,0.474167,0.51442,0.865687,0.146966,0.216135,0.0773736,0.250062,0.309417,0.281717,0.314482,0.265392,0.596199,0.0983469,5.41578,0.283174,,0.0700869,2.38031,-1.15923,63.1665,0.0700869,0,-1.230378918349743,0.3302028179168701,0.0133887,999,,,,,,,17.4,1.581818181,17.4,1.581818181,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Liover Peguero","PHI",10.181,29.388,27.1936,6.01223,4.13137,1.22632,0.0896859,0.564845,3.02703,2.70863,1.64986,0.0171949,7.59441,0.18026,0.190152,0.174105,0.507734,0.681512,0.173572,0.22109,0.0561406,0.258419,0.217247,0.268446,0.335095,0.264855,0.603541,0.114006,5.12459,0.283356,,0.0259794,2.32235,-1.15007,65.4088,0.0259794,0,-1.178862014785409,0.32394179701805115,0.0125666,999,,,,,,,26.8,2.68,26.8,2.68,,,,,,,,,,,,,,,,,,,"Liover Peguero","24273",678894
"Collin Price","HOU",3.133,10.233,9.3269,1.80018,1.10891,0.376627,0.0113867,0.303263,0.991099,1.06674,0.742127,0.000444931,3.4249,0.0920903,0.0616677,0.0102173,0.116947,0.0828867,0.0174093,0.19301,0.072523,0.334692,0.216686,0.257699,0.333377,0.260733,0.591076,0.140367,3.42739,0.264455,,-0.00337703,0.774407,-0.434701,64.7286,-0.00337703,0,-0.4287778816651553,0.1879960298538208,0.0113998,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Collin Price","sa3019935",805672
"Tanner Murray","CHW",17.794,69.928,65.6968,15.1424,10.2026,3.52867,0.125197,1.28593,6.4236,6.6136,3.1376,0.0139325,16.3239,0.574599,0.370318,0.14868,1.27738,0.465041,0.0994929,0.23049,0.044869,0.233438,0.192209,0.270204,0.346733,0.269672,0.616937,0.116244,3.45017,0.285953,,-0.0395051,5.79946,-2.46307,70.0536,-0.0395051,0,-2.507640492171049,0.205949068069458,0.0107548,999,,,,,,,51,2.833333333,51,2.833333333,,,,,,,,,,,,,,,,,,,"Tanner Murray","sa3016805",695020
"Jose Herrera","TEX",6.413,19.056,16.5158,3.19583,2.43301,0.52935,0.0301914,0.203278,1.59892,1.06277,1.73255,0.0385246,4.63202,0.131671,0.125509,0.550476,0.408798,0.0997105,0.0364873,0.193501,0.0909188,0.243074,0.374037,0.273434,0.266133,0.245742,0.539567,0.0726315,3.08624,0.253477,,-0.0231146,1.21016,-1.04145,55.2314,-0.0231146,-0.02,-1.0286055449396372,0.4748302511870861,0.0104462,999,,,,,,,8.7,1.45,8.7,1.45,,,,,,,,,,,,,,,,,,,"Jose Herrera","17040",645444
"Drew Romo","CHW",10.907,23.605,21.8978,4.62649,3.17728,0.920167,0.0671976,0.461843,2.07349,2.13302,1.189,0.02968,6.06269,0.203568,0.189264,0.125352,0.382243,0.21248,0.066804,0.211276,0.0503707,0.256839,0.196118,0.256352,0.322707,0.253806,0.579059,0.111431,3.889,0.267607,,-0.0148341,1.6536,-1.13551,59.1241,-0.0148341,0,-1.152053671889007,0.4336603283882141,0.00962274,999,,,,,,,11.9,1.081818181,11.9,1.081818181,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"James Outman","MIN",55.009,198.002,175.851,35.2437,21.4074,6.77416,0.985114,6.07695,22.3897,19.8906,17.8458,0.491536,70.438,2.92967,1.18812,0.187006,2.15733,4.13507,1.05704,0.200417,0.0901296,0.355744,0.253355,0.28319,0.353815,0.280905,0.637005,0.153398,5.50831,0.290145,,0.118905,18.2271,-5.16836,77.291,0.118905,0,-5.180656224489212,-1.5406041145324707,0.00958124,999,,,,,,,170.2,3.094545454,170.2,3.094545454,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Emmanuel Rivera",,3.47,10.369,9.48522,2.20578,1.61357,0.386578,0.0301875,0.175449,1.01302,0.962612,0.684813,0.00449112,2.23413,0.0994681,0.0760417,0.0234586,0.222749,0.0348115,0.0145436,0.232549,0.0660442,0.215463,0.306523,0.289019,0.335162,0.276118,0.624181,0.102612,3.12018,0.283896,,-0.0147937,0.914221,-0.310957,76.1958,-0.0147937,0,-0.30570618715137243,0.03809891268610954,0.00913414,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Emmanuel Rivera","19890",656896
"RJ Schreck","TOR",3.188,11.098,9.77209,2.12513,1.31793,0.45655,0.0240465,0.326607,1.22851,1.17772,1.06434,0.0481068,2.58881,0.168145,0.0654472,0.0279783,0.174631,0.110348,0.0188898,0.21747,0.095904,0.233268,0.411132,0.303308,0.369378,0.295975,0.672686,0.151908,3.88084,0.259823,,-0.0021855,1.15741,-0.153903,89.0334,-0.0021855,0,-0.14563176943920553,-0.14759258925914764,0.00908031,999,,,,,,,4.2,1.4,4.2,1.4,,,,,,,,,,,,,,,,,,,"RJ Schreck","sa3022602",702302
"Gio Urshela","MIN",30.647,116.14,107.665,26.0985,19.6264,4.98861,0.011933,1.47154,10.5541,10.6399,6.80047,0.125874,21.6775,0.509716,0.787921,0.377269,2.6163,0.323431,0.162219,0.242405,0.0585541,0.186649,0.313712,0.288596,0.329965,0.272961,0.618561,0.08756,2.12146,0.288698,,-0.178741,9.94219,-3.78064,71.8186,-0.178741,-0.03,-4.036339357495308,0.12764916010200977,0.00907101,999,,,,,,,85.5,2.758064516,85.5,2.758064516,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"Jonathon Long","CHC",5.508,19.374,17.2321,4.04217,2.68828,0.733804,0.0241902,0.595905,2.08102,2.27038,1.75888,0.127694,4.73329,0.217177,0.121266,0.0446081,0.363643,0.0588497,0.0135067,0.234573,0.0907855,0.244311,0.371597,0.311351,0.383707,0.303517,0.695059,0.149135,2.47314,0.286612,,-0.0237107,2.13916,-0.150026,95.2966,-0.0237107,0,-0.13171121664345264,-0.42499998211860657,0.00898984,999,,,,,,,23.7,3.95,23.7,3.95,,,,,,,,,,,,,,,,,,,"Jonathon Long","sa3022864",675085
"Héctor Rodríguez","CIN",4.863,17.171,16.1264,4.11862,2.76339,0.802211,0.0757846,0.477238,1.90353,1.94743,0.796316,0.0497669,2.92651,0.104158,0.108071,0.0360972,0.318236,0.316263,0.0677421,0.255397,0.0463756,0.170433,0.272104,0.292916,0.403322,0.300061,0.696238,0.147925,4.99762,0.283803,,0.0116519,1.84774,-0.181148,86.2568,0.0116519,0,-0.26803919952362776,-0.22513888776302338,0.00799114,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Hector Rodriguez","sa3015828",699302
"Joey Wiemer","WSN",32.835,112.349,101.568,21.332,13.5812,4.32339,0.369323,3.05808,11.2188,11.8137,8.83418,0.249757,33.4472,1.14108,0.652575,0.152767,1.81719,1.93995,0.604286,0.210026,0.0786316,0.297708,0.264123,0.27904,0.35019,0.276673,0.629231,0.140164,4.45452,0.278076,,-0.0133381,9.95628,-3.31862,75.1354,-0.0133381,0.23,-3.324230474419892,-0.3363262563943863,0.00791098,999,,,,,,,86.4,2.618181818,86.4,2.618181818,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Connor Joe","SEA",10.1,27.773,24.5208,5.08468,3.40721,0.961119,0.124917,0.591428,2.92707,2.50653,2.70742,0.0116574,6.64334,0.354424,0.148252,0.0421179,0.455654,0.377855,0.139833,0.207362,0.0974838,0.239202,0.407538,0.293771,0.329105,0.278968,0.622876,0.121743,4.51094,0.257725,,-0.0243227,2.51297,-0.768628,83.246,-0.0243227,0,-0.5727446582168341,-0.3061397671699524,0.00787982,999,,,,,,,24.3,2.43,24.3,2.43,,,,,,,,,,,,,,,,,,,"Connor Joe","16572",656582
"Gustavo Campero","LAA",8.193,25.676,23.1629,5.42667,3.71183,1.0169,0.174179,0.523766,2.93421,2.21001,1.68004,0.0828927,5.0707,0.534154,0.180103,0.118774,0.450558,0.962316,0.213649,0.234283,0.0654324,0.197488,0.331323,0.298971,0.361061,0.289772,0.660032,0.126778,6.2774,0.276243,,0.0663957,2.54844,-0.485379,82.9785,0.0663957,0.02,-0.4487127885222435,-0.3593055419623852,0.00774586,999,,,,,,,28.2,3.525,28.2,3.525,,,,,,,,,,,,,,,,,,,"Gustavo Campero","22707",672569
"Tirso Ornelas","SDP",29.682,89.559,81.686,18.859,12.8986,4.06565,0.0787776,1.81598,9.12464,8.79864,6.54979,0.18528,18.4454,0.556411,0.626062,0.14078,1.84163,1.03986,0.216611,0.230873,0.0731338,0.205958,0.35509,0.29038,0.349267,0.281278,0.639647,0.118394,3.70108,0.274664,,-0.0115764,8.27147,-2.31062,82.0083,-0.0115764,0,-1.9213210176676512,-0.9872023463249207,0.00727711,999,,,,,,,80.7,2.69,80.7,2.69,,,,,,,,,,,,,,,,,,,"Tirso Ornelas","22566",672359
"Dom Nuñez","CLE",4.67,14.914,13.1587,2.24056,1.38525,0.488973,0.0311961,0.335141,1.25063,1.26011,1.42361,0.0155317,4.84865,0.123012,0.0924549,0.116191,0.199162,0.0540154,0.00860513,0.170272,0.0954544,0.325107,0.293609,0.255928,0.28858,0.245515,0.544508,0.118308,3.09418,0.236187,,-0.0119736,0.94438,-0.817824,54.8546,-0.0119736,0,-0.8055350231006742,0.36033952236175537,0.00696954,999,,,,,,,1.2,0.24,1.2,0.24,,,,,,,,,,,,,,,,,,,"Dom Nunez","15055",624513
"Blaze Jordan","STL",6.039,17.183,15.9796,4.09373,2.80101,0.893494,0.0302866,0.368945,1.72135,1.91726,0.925683,0.0605991,2.44548,0.135268,0.118093,0.0243476,0.359253,0.0683793,0.0137392,0.256185,0.053872,0.14232,0.378528,0.300413,0.385156,0.297448,0.685569,0.128971,2.95275,0.280412,,-0.0170459,1.81257,-0.217738,91.4944,-0.0170459,0,-0.19026653468608856,-0.31567829847335815,0.0067258,999,,,,,,,12.3,2.05,12.3,2.05,,,,,,,,,,,,,,,,,,,"Blaze Jordan","sa3014537",691458
"Hayden Senger","NYM",4.92,14.228,13.1323,2.61538,1.84435,0.514325,0.0354458,0.221261,1.20282,1.15345,0.714886,0.000623756,4.18357,0.211308,0.0855904,0.0839543,0.238272,0.0711768,0.0256658,0.199157,0.050245,0.294038,0.170879,0.250393,0.294266,0.242151,0.54466,0.0951094,3.50028,0.271657,,-0.0145613,0.862081,-0.819066,54.7676,-0.0145613,-0.01,-0.7773216888308525,0.36962964199483395,0.00671957,999,,,,,,,9.7,1.94,9.7,1.94,,,,,,,,,,,,,,,,,,,"Hayden Senger","21489",663584
"Davis Wendzel","PIT",4.26,13.772,12.5359,2.57914,1.74011,0.525898,0.0155983,0.297538,1.22056,1.34589,0.911237,0.0101256,3.07114,0.197339,0.0994693,0.0280228,0.221924,0.0651956,0.0158639,0.20574,0.0661659,0.222999,0.296709,0.268315,0.321384,0.261429,0.589699,0.115644,2.82909,0.246215,,-0.0121967,1.05001,-0.577263,62.7887,-0.0121967,0.02,-0.6195837361738086,0.21722223237156868,0.00571275,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Davis Wendzel","26469",673995
"Tyler Fitzgerald","SFG",23.136,86.821,79.6532,17.0621,11.2097,3.36925,0.587022,1.89613,9.47095,7.52559,5.03226,0.00870467,26.5406,1.1363,0.528412,0.470825,1.02017,2.17076,0.502211,0.214204,0.0579613,0.305693,0.189606,0.269028,0.342657,0.268669,0.611685,0.128453,6.20132,0.29309,,0.113821,7.12974,-3.12883,72.0251,0.113821,0.05,-2.7648230642080307,-0.0690123550593853,0.00559857,999,,,,,,,67.4,2.930434782,67.4,2.930434782,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Vidal Bruján","NYM",12.329,38.31,34.9147,7.48371,5.34525,1.60246,0.0812834,0.454713,3.92563,2.915,2.64804,0.121871,8.22345,0.349282,0.228947,0.169062,0.665728,1.3098,0.456389,0.214343,0.0691213,0.214655,0.322011,0.274797,0.303966,0.257165,0.578764,0.0896233,5.18742,0.265591,,0.0207906,2.7882,-1.73842,65.0522,0.0207906,-0.1,-1.5660249516367912,0.3439454957842827,0.00537177,999,,,,,,,20.9,1.741666666,20.9,1.741666666,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Shay Whitcomb","HOU",8.788,28.178,25.9288,5.38452,3.45827,1.04949,0.0158936,0.860865,2.95093,2.93041,1.7914,0.0809712,8.51089,0.269449,0.15631,0.0320175,0.388168,0.568171,0.167891,0.207665,0.0635746,0.30204,0.210484,0.264527,0.348971,0.268019,0.613498,0.141305,4.11038,0.270661,,0.00897912,2.29911,-1.03034,69.7472,0.00897912,-0.06,-0.9957496700808406,0.07561728730797768,0.00508581,999,,,,,,,22.2,2.466666666,22.2,2.466666666,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Nick Morabito","NYM",4.912,13.774,12.682,3.10363,2.37931,0.491556,0.0626201,0.170143,1.57125,1.08387,0.854745,0.0224929,3.33933,0.142545,0.0691194,0.0255449,0.268774,0.605567,0.0932464,0.244727,0.0620549,0.242437,0.255963,0.298282,0.33361,0.279706,0.631893,0.0888835,6.27014,0.317419,,0.0607845,1.25455,-0.372953,80.4935,0.0607845,0,-0.2576594650745392,-0.1518298089504242,0.0049903,999,,,,,,,8.7,1.74,8.7,1.74,,,,,,,,,,,,,,,,,,,"Nick Morabito","sa3020418",703492
"César Prieto","STL",12.965,41.334,38.9149,9.34955,6.85296,1.87638,0.0942933,0.525913,3.68258,3.8363,1.57183,0.0705055,6.09215,0.413096,0.272726,0.161464,0.949922,0.411046,0.11768,0.240256,0.0380275,0.147388,0.258009,0.275292,0.333864,0.266497,0.609156,0.0936071,3.72267,0.270917,,-0.0238622,3.32149,-1.56244,70.2924,-0.0238622,-0.05,-1.4792173188179731,0.15007714554667473,0.0047117,999,,,,,,,32.6,2.507692307,32.6,2.507692307,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"Drew Waters","KCR",10.819,37.397,34.2318,7.5435,5.05685,1.64241,0.23796,0.606285,3.99977,3.29806,2.5539,0.0175628,11.1954,0.331808,0.211442,0.0680424,0.559237,0.94823,0.281572,0.220365,0.0682915,0.299366,0.228121,0.279386,0.335381,0.271342,0.614767,0.115015,5.95209,0.306393,,0.0220194,3.15221,-1.26653,68.4443,0.0220194,-0.04,-1.3688508607447147,0.12695986777544022,0.00462995,999,,,,,,,36.9,3.354545454,36.9,3.354545454,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Billy Cook","PIT",5.718,17.375,15.9341,3.41457,2.23992,0.739996,0.0537885,0.380859,1.76434,1.62972,1.07722,0.0499853,5.02888,0.194548,0.111212,0.0578707,0.193341,0.404101,0.109695,0.214292,0.0619984,0.289432,0.214207,0.270619,0.339191,0.267269,0.60981,0.124898,5.06012,0.28524,,0.013045,1.40709,-0.645902,66.7893,0.013045,0.04,-0.670862827450037,0.12824073433876038,0.00362681,999,,,,,,,6.7,1.116666666,6.7,1.116666666,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Kyle McCann","COL",10.061,33.886,30.5903,6.24514,4.04342,1.21797,0.0301089,0.953643,3.26481,3.77339,2.7481,0.054284,11.8265,0.338747,0.160554,0.0482821,0.606089,0.0443516,0.0164777,0.204154,0.0810983,0.349007,0.232369,0.275786,0.339462,0.272051,0.615248,0.135308,2.10295,0.29445,,-0.0445909,2.87577,-1.12812,58.2957,-0.0445909,0,-1.7195152752101421,0.6225382685661316,0.0031122,999,,,,,,,23.9,2.39,23.9,2.39,,,,,,,,,,,,,,,,,,,"Kyle McCann","25575",668832
"Braden Montgomery","CHW",31.764,125.415,114.115,25.6063,16.8945,5.23117,0.376569,3.10407,12.8514,12.1615,8.97956,0.453953,36.2265,1.33352,0.698919,0.287777,2.19693,1.60482,0.364386,0.22439,0.0715988,0.288853,0.247873,0.287063,0.358434,0.282628,0.645497,0.134044,4.29661,0.298107,,-0.00487716,11.7205,-3.09821,78.9786,-0.00487716,0,-3.1121750567108393,-1.176444411277771,0.00286075,999,,,,,,,108.1,3.378125,108.1,3.378125,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Ryan Fitzgerald","LAD",5.096,11.368,10.3191,2.14874,1.34897,0.480039,0.0532207,0.266512,1.24199,1.14321,0.802475,0.0222813,2.93957,0.128611,0.0804585,0.037332,0.170629,0.135724,0.0403073,0.208229,0.0705907,0.258583,0.27299,0.271814,0.342545,0.269801,0.614358,0.134315,4.78686,0.261657,,-0.00426691,0.943995,-0.399222,70.9168,-0.00426691,0,-0.39611732168123126,0.04176954925060272,0.00244203,999,,,,,,,4.2,0.84,4.2,0.84,,,,,,,,,,,,,,,,,,,"Ryan Fitzgerald","24622",680837
"Will Banfield","CIN",8.394,21.775,20.3525,4.05707,2.69786,0.859559,0.0279939,0.47166,1.72892,2.11245,1.0254,0.00222214,6.17788,0.17237,0.176368,0.0483473,0.343939,0.0415943,0.00774721,0.19934,0.0470907,0.283714,0.165979,0.241861,0.313848,0.24369,0.555709,0.114508,2.22023,0.258327,,-0.0205567,1.34656,-1.22632,47.6406,-0.0205567,0.02,-1.3718416020274162,0.6676851697266102,0.00207726,999,,,,,,,8.3,1.0375,8.3,1.0375,,,,,,,,,,,,,,,,,,,"Will Banfield","23790",677943
"Vimael Machín","COL",4.917,16.186,14.7719,3.6346,2.57023,0.7306,0.0269453,0.306823,1.6237,1.72743,1.16976,0.0745461,2.99625,0.0858091,0.113805,0.0447681,0.344919,0.141607,0.0580164,0.246049,0.0722696,0.185114,0.390406,0.302961,0.361469,0.290649,0.66443,0.115419,3.39445,0.287309,,-0.0202019,1.61805,-0.294455,71.0359,-0.0202019,-0.02,-0.5758427064865828,0.0558796264231205,0.00189781,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
