Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Christian Yelich","MIL",132.556,565.164,494.178,126.081,84.005,22.0877,2.57512,17.4129,71.233,68.0198,63.1721,4.68895,137.7,4.01866,2.78079,1.01469,13.2993,15.57,3.95947,0.255132,0.111777,0.243645,0.458768,0.342589,0.415958,0.330102,0.758548,0.160826,5.15446,0.317885,,0.525335,74.6006,7.82211,112.47,0.525335,-0.05,8.878337323665619,-12.914659310132265,1.51083,127.97000122070312,,,,,,,672.5,5.056390977,672.5,5.056390977,,,,,,,,,,,,,,,,,,,"Christian Yelich","11477",592885
"Josh Jung","TEX",125.414,507.168,470.07,114.943,75.8194,22.2454,0.997754,15.8803,54.8085,59.527,29.0719,0.395358,126.926,4.26919,3.27052,0.486826,8.31166,3.62237,1.40587,0.244523,0.057322,0.250265,0.229045,0.292657,0.397441,0.299438,0.690098,0.152917,3.36895,0.299705,,-0.569284,54.3188,-5.60705,92.221,-0.569284,0.52,-5.219233334064484,2.4554011821746826,1.50318,497.8900146484375,,,,,,,497.7,3.9816,497.7,3.9816,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Harrison Bader","SFG",121.866,477.32,436.05,103.834,68.0203,18.4148,2.94855,14.4499,60.3533,48.7956,30.0326,0.290101,117.019,7.2185,3.13024,0.88879,7.02561,14.9634,4.36538,0.238123,0.0629191,0.245159,0.256646,0.296128,0.393293,0.300264,0.689421,0.15517,6.09745,0.290479,,0.511936,51.4419,-4.95714,93.6688,0.511936,-0.02,-3.0697582960128784,1.8606480173766613,1.50107,379.7099914550781,,,,,,,475.6,3.898360655,475.6,3.898360655,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Nolan Arenado","ARI",130.416,541.669,496.942,125.308,85.3028,23.5138,0.842662,15.6487,56.9885,67.3744,34.8902,2.38916,73.0739,3.90238,5.28527,0.649002,9.86607,2.32164,1.02765,0.252158,0.0644124,0.134905,0.477465,0.303317,0.397336,0.303027,0.700653,0.145178,2.60978,0.265195,,-0.759978,59.5921,-4.4103,92.184,-0.759978,0.68,-5.777779757976532,2.313751518726349,1.48941,690.6300048828125,,,,,,,546.7,4.205384615,546.7,4.205384615,,,,,,,,,,,,,,,,,,,"Nolan Arenado","9777",571448
"Jared Triolo","PIT",126.772,497.881,442.896,107.687,75.3072,20.8675,2.33785,9.17438,56.8525,46.5276,46.2666,0.609715,112.435,3.81963,3.3766,1.52239,7.82384,11.9238,3.46701,0.243143,0.0929271,0.225827,0.411496,0.317861,0.362959,0.301165,0.68082,0.119817,5.10339,0.30343,,0.141172,54.0221,-4.80642,90.0092,0.141172,1.55,-5.754295319318771,3.704470157623291,1.48505,999,,,,,,,483.1,3.803937007,483.1,3.803937007,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Vinnie Pasquantino","KCR",146.359,626.843,561.282,144.121,88.4208,30.4325,1.76622,23.5016,72.934,85.9569,51.773,3.39706,90.2246,6.10196,6.69056,0.995791,11.6401,0.776837,0.275283,0.256771,0.0825932,0.143935,0.573823,0.322756,0.442898,0.328799,0.765654,0.186127,2.56421,0.265538,,-0.900736,82.0792,8.01289,108.025,-0.900736,-0.22,5.027995765209198,-12.151439398527145,1.47857,79.19999694824219,,,,,,,745.3,5.10479452,745.3,5.10479452,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Josh Naylor","SEA",143.598,603.181,539.914,134.686,89.9193,24.6481,0.207681,19.9109,69.7007,73.5862,50.9947,5.25703,88.0236,5.98489,5.48192,0.623236,12.6784,12.6709,5.64832,0.249458,0.0845429,0.145932,0.57933,0.318183,0.406513,0.313251,0.724696,0.157055,3.6332,0.262366,,-0.713976,71.3666,0.0961331,106.862,-0.713976,0.89,4.164652109146118,-10.488882422447205,1.47701,65.16999816894531,,,,,,,655.4,4.551388888,655.4,4.551388888,,,,,,,,,,,,,,,,,,,"Josh Naylor","18839",647304
"Jurickson Profar","ATL",134.608,578.316,499.797,123.473,80.7193,23.2343,0.93755,18.5822,72.5922,64.9497,64.3633,1.0249,92.9017,7.78408,3.80321,2.48163,11.4669,7.48296,2.85034,0.247047,0.111294,0.160642,0.69281,0.339768,0.408825,0.328993,0.748593,0.161778,3.85953,0.2675,,-0.673081,75.816,7.48352,110.485,-0.673081,-0.85,6.513668239116669,-11.371894478797913,1.47151,190.13999938964844,,,,,,,660.7,4.894074074,660.7,4.894074074,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Cedric Mullins","TBR",110.65,445.89,395.402,91.1631,54.8239,16.9082,2.63474,16.7962,58.6809,49.5947,40.6183,0.565063,98.8566,3.9857,3.08158,2.76553,4.79893,20.2763,4.65758,0.230558,0.091095,0.221706,0.410881,0.306411,0.414083,0.313013,0.720495,0.183525,6.46111,0.262938,,1.49524,52.67,-0.0153789,99.2842,1.49524,-3.43,1.1190938353538513,-2.1242176294326782,1.46733,332.2300109863281,,,,,,,499.8,4.502702702,499.8,4.502702702,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Gavin Lux","TBR",110.12,442.729,393.97,99.5059,69.9455,20.2336,2.59461,6.73223,48.4049,42.4946,43.1595,0.443375,94.0886,1.99109,3.15948,0.448971,9.28549,3.89361,1.12812,0.252572,0.0974852,0.21252,0.458711,0.32707,0.368367,0.307476,0.695437,0.115794,4.29118,0.313098,,-0.440163,50.3066,-2.00526,95.4706,-0.440163,0,-2.80363267660141,1.751671314239502,1.45141,999,,,,,,,446.7,4.06090909,446.7,4.06090909,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Kyle Higashioka","TEX",72.235,261.515,239.862,51.2213,31.8611,10.4263,0.0527575,8.88124,25.7774,30.0626,16.5223,0.10976,66.3442,1.38278,1.82822,0.866368,3.59502,1.65107,0.743768,0.213545,0.0631793,0.253692,0.24904,0.266286,0.368532,0.27629,0.634818,0.154987,2.68002,0.254349,,-0.302188,23.094,-7.80606,76.2754,-0.302188,7.8,-7.614733666181564,12.765649795532227,1.44791,999,,,,,,,214.2,2.975,214.2,2.975,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
"Xavier Edwards","MIA",133.413,575.775,519.108,141.451,114.334,21.571,3.97362,1.57174,64.991,40.2582,44.6282,1.4887,79.4437,2.69631,4.11752,5.2251,11.2934,27.208,6.55419,0.272488,0.0775097,0.137977,0.561759,0.330865,0.338434,0.29728,0.669299,0.0659468,6.13549,0.316317,,1.70015,60.6579,-7.37437,87.8906,1.70015,-0.58,-6.56345534324646,1.4788424372673035,1.4397,186.05999755859375,,,,,,,551.7,4.1481203,551.7,4.1481203,,,,,,,,,,,,,,,,,,,"Xavier Edwards","22266",669364
"Victor Caratini","MIN",94.863,356.898,318.9,79.0498,54.934,13.7363,0,10.3796,38.506,40.5625,27.2168,0.866002,65.5023,6.41555,3.08075,0.446059,8.76828,0.739254,0.347363,0.247883,0.0762593,0.183532,0.415509,0.316868,0.388601,0.309159,0.705469,0.140718,2.02242,0.279036,,-0.573369,41.0414,-1.1289,96.7541,-0.573369,3.46,-1.9387529492378235,3.6551913917064667,1.4324,717.1099853515625,,,,,,,358.9,3.777894736,358.9,3.777894736,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Kyle Stowers","MIA",137.901,571.208,506.997,119.877,69.2933,25.0837,1.54867,23.951,66.8616,77.2494,52.8771,1.90221,163.809,6.73995,3.78195,0.811828,9.19517,3.70696,1.05018,0.236444,0.0925707,0.286776,0.322798,0.314683,0.433751,0.323514,0.748434,0.197307,3.50523,0.296965,,-0.527141,72.3432,4.85056,105.862,-0.527141,-2.22,3.441236197948456,-8.50646185874939,1.42613,128.77000427246094,,,,,,,659.3,4.777536231,659.3,4.777536231,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Jesús Sánchez","TOR",109.325,434.369,391.001,96.4527,60.2234,18.8722,0.895276,16.4619,56.211,52.4434,36.783,1.00517,103.082,3.32176,2.22675,1.03609,8.06557,8.8104,2.55262,0.246681,0.0846815,0.237315,0.356832,0.315133,0.425832,0.321203,0.740965,0.179151,4.56679,0.292274,,0.0610385,54.1976,2.87358,106.412,0.0610385,0.87,3.3438797555863857,-4.416291117668152,1.41988,593.0900268554688,,,,,,,486.5,4.463302752,486.5,4.463302752,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Kerry Carpenter","DET",116.547,476.093,433.06,108.188,61.6569,20.1768,3.14325,23.2106,60.3762,68.0762,31.4848,1.34542,114.294,6.96162,3.50319,0.481323,7.04122,2.68525,0.817438,0.249821,0.0661316,0.240068,0.275471,0.308697,0.471718,0.333158,0.780415,0.221897,4.35864,0.284148,,-0.449674,64.0245,7.77044,113.793,-0.449674,-0.03,7.289892643690109,-9.845024375244975,1.41511,237.33999633789062,,,,,,,580,4.957264957,580,4.957264957,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Anthony Volpe","NYY",109.729,448.027,407.408,93.4713,59.6254,19.6033,1.66276,12.5798,53.425,44.2296,31.196,0.3805,109.163,4.18592,3.5164,1.72061,6.96315,15.578,4.3404,0.229429,0.0696298,0.243653,0.285775,0.28871,0.378342,0.290973,0.667053,0.148913,5.86809,0.279725,,0.713434,44.9053,-8.03257,86.1123,0.713434,-0.07,-6.620013773441315,5.010046176612377,1.41298,680.5700073242188,,,,,,,429.6,3.905454545,429.6,3.905454545,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Tommy Edman","LAD",109.637,440.221,402.146,98.2466,66.2399,18.7411,2.38864,10.8769,54.9088,46.2096,28.368,0.722125,74.662,4.2816,3.38218,2.04281,8.55283,9.71062,2.64107,0.244305,0.0644403,0.169601,0.379952,0.298728,0.383929,0.297327,0.682657,0.139624,5.449,0.273039,,0.212491,46.394,-5.62153,89.7728,0.212491,2.29,-5.123574763536453,4.122923016548157,1.39612,506.1099853515625,,,,,,,423.3,3.848181818,423.3,3.848181818,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Eugenio Suárez","CIN",141.839,594.765,528.892,122.205,65.1161,23.1119,0.387074,33.5902,72.7372,91.5651,49.9454,0.541379,174.957,9.69692,5.24398,0.523738,7.62874,2.21633,0.876291,0.231059,0.083975,0.294162,0.285472,0.306255,0.466753,0.331418,0.773009,0.235694,2.56322,0.272169,,-0.735631,79.1434,8.86732,107.737,-0.735631,0,4.718368411064148,-10.994114875793457,1.38247,106.88999938964844,,,,,,,721.5,5.080985915,721.5,5.080985915,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Spencer Torkelson","DET",145.812,608.332,531.911,121.889,69.1639,26.1544,0.566359,26.0047,70.962,79.5859,63.1341,2.84642,156.533,7.44291,5.38,0.463548,7.74309,2.1233,0.771509,0.229153,0.103782,0.257314,0.403329,0.316625,0.427121,0.321835,0.743746,0.197968,2.50482,0.270285,,-0.795019,76.2156,4.33652,105.993,-0.795019,0.46,3.5020455718040466,-11.032880812883377,1.3717,188.30999755859375,,,,,,,687.7,4.710273972,687.7,4.710273972,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Alec Burleson","STL",137.972,570.454,519.87,136.51,90.6925,24.9709,0.466881,20.3798,64.4669,73.2642,38.9311,1.03985,82.7316,3.922,5.45178,1.63045,11.616,4.68427,1.81017,0.262585,0.0682459,0.145028,0.470571,0.315683,0.43002,0.321943,0.745703,0.167435,3.06707,0.275053,,-0.679204,71.5198,4.1163,108.274,-0.679204,-0.18,4.915019750595093,-10.528890311717987,1.36743,179.8300018310547,,,,,,,640.6,4.642028985,640.6,4.642028985,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Steven Kwan","CLE",146.111,641.385,571.895,151.178,119.814,23.4433,3.7115,4.20916,69.5956,50.4073,56.6756,1.33879,54.8772,4.80653,5.37396,2.63375,12.5552,16.2102,4.85084,0.264346,0.0883645,0.0855604,1.03277,0.332932,0.340398,0.300068,0.67333,0.0760521,5.01677,0.283624,,0.0675121,69.0217,-6.76287,92.4341,0.0675121,3.47,-5.6519230753183365,-3.104520082473755,1.3627,168.33999633789062,,,,,,,603.1,4.130821917,603.1,4.130821917,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Colt Keith","DET",118.384,477.188,428.247,108.41,70.9146,19.7598,4.53464,13.2011,57.0303,52.7029,42.2221,1.48421,100.464,2.91265,3.37098,0.435307,7.76688,3.559,0.976261,0.253148,0.088481,0.210534,0.420269,0.322064,0.412945,0.31912,0.735008,0.159796,4.77562,0.299444,,-0.444317,58.733,2.34955,104.123,-0.444317,0.09,1.8742843568325043,-5.338543564081192,1.32595,492.79998779296875,,,,,,,525.3,4.451694915,525.3,4.451694915,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Tyler O'Neill","BAL",86.157,354.652,311.281,73.0658,40.6685,13.2012,0.892361,18.3037,47.178,48.9271,35.8668,1.31266,100.124,4.71071,2.4092,0.384508,5.10301,3.653,1.18213,0.234726,0.101132,0.282316,0.358224,0.320784,0.459273,0.335497,0.780057,0.224547,4.03766,0.280453,,-0.281199,48.3668,6.46192,117.099,-0.281199,-0.42,6.866289138793945,-6.213184267282486,1.3157,726.6599731445312,,,,,,,438.2,5.095348837,438.2,5.095348837,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Matt Wallner","MIN",117.948,481.111,418.259,91.5644,48.4583,19.9027,0.869868,22.3336,60.8703,63.0196,48.8105,1.05229,151.983,10.8322,2.83984,0.369074,6.13378,4.11738,1.30009,0.218918,0.101454,0.315899,0.321158,0.314529,0.430851,0.323971,0.74538,0.211933,3.71508,0.280533,,-0.415633,61.1107,4.26377,106.957,-0.415633,-1.45,3.5293416678905487,-7.231764554977417,1.31539,380.20001220703125,,,,,,,552.5,4.682203389,552.5,4.682203389,,,,,,,,,,,,,,,,,,,"Matt Wallner","26466",670242
"Sal Stewart","CIN",117.668,471.042,428.727,116.25,74.4944,23.4663,0.492035,17.7975,57.5446,61.7494,34.0797,0.827866,86.8806,4.1599,3.52647,0.548719,9.03249,5.52069,2.06161,0.271152,0.0723496,0.184443,0.392259,0.328357,0.45272,0.33673,0.781077,0.181568,3.45437,0.30055,,-0.478895,64.7115,9.05421,111.376,-0.478895,-0.09,5.872034043073654,-8.765795558691025,1.30734,198.4600067138672,,,,,,,576.3,4.883898305,576.3,4.883898305,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Willi Castro","COL",128.408,520.243,463.582,119.524,81.3902,22.9351,3.74613,11.4523,65.09,52.9646,39.9305,0.764924,114.176,11.2369,3.60518,1.88885,8.87426,15.5883,4.57443,0.257827,0.0767536,0.219466,0.349728,0.329294,0.397574,0.318784,0.726868,0.139747,6.06305,0.316407,,0.374302,63.8907,2.41999,90.3098,0.374302,-0.66,-5.60063299536705,1.0167425274848938,1.3019,282.9700012207031,,,,,,,570.3,4.45546875,570.3,4.45546875,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Nick Gonzales","PIT",95.918,395.642,363.326,94.9406,65.1354,20.4268,2.18234,7.19601,42.6899,42.2873,22.9696,0.490402,79.7433,5.01484,3.40626,0.925541,7.67528,3.1711,0.954182,0.26131,0.0580566,0.201554,0.288045,0.311426,0.388963,0.305241,0.700389,0.127653,4.09695,0.313606,,-0.368043,44.2379,-2.5102,92.8013,-0.368043,0.4,-3.7436614632606506,3.2617508471012115,1.29744,999,,,,,,,391.1,4.073958333,391.1,4.073958333,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Victor Scott II","STL",128.597,492.826,441.346,97.4559,70.9536,15.2878,3.88409,7.33051,58.3548,31.9866,35.6729,0.505876,115.348,6.87812,3.53355,5.39532,6.88106,30.4078,4.75893,0.220815,0.0723845,0.234054,0.309264,0.287235,0.322884,0.271344,0.610118,0.102068,7.47804,0.279718,,3.38672,41.5413,-16.6899,73.6122,3.38672,6.32,-12.026387691497803,8.304521679878235,1.29677,389.5400085449219,,,,,,,406.3,3.149612403,406.3,3.149612403,,,,,,,,,,,,,,,,,,,"Victor Scott II","31349",687363
"Hunter Feduccia","TBR",74.569,254.556,227.5,48.0413,33.1357,10.1221,0.517765,4.26573,22.8756,23.6833,23.8992,0.325435,65.8269,1.20561,1.60834,0.342476,4.83656,0.411027,0.140137,0.21117,0.0938858,0.258595,0.363061,0.287735,0.316466,0.270176,0.604201,0.105296,2.33587,0.27529,,-0.35752,21.2157,-8.86207,69.7756,-0.35752,7.49,-9.425550282001495,13.243780612945557,1.28705,999,,,,,,,188.1,2.508,188.1,2.508,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
"Caleb Durbin","BOS",134.043,529.31,476.18,118.953,86.2405,21.2042,2.89783,8.61005,60.8929,47.8208,32.6273,0.984665,57.464,13.0664,4.06078,3.3753,11.0476,18.6,5.14384,0.249806,0.0616411,0.108564,0.567787,0.313054,0.360751,0.297356,0.673805,0.110945,5.80743,0.26642,,0.749017,55.7952,-6.74689,85.1848,0.749017,0.73,-8.493505299091339,2.7985646724700928,1.28126,239.7100067138672,,,,,,,513.1,3.829104477,513.1,3.829104477,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Ernie Clement","TOR",137.266,536.851,501.152,127.095,90.4848,23.8613,2.73123,10.0178,57.9086,52.1824,22.6693,0.837783,58.8964,3.42596,4.64001,4.96405,8.3538,10.1252,2.89958,0.253606,0.0422264,0.109707,0.384901,0.288013,0.372088,0.286273,0.660101,0.118482,5.04912,0.267987,,0.0735239,51.7597,-11.6734,82.3504,0.0735239,2.91,-11.094090059399605,5.120402574539185,1.2793,300.4599914550781,,,,,,,479.5,3.5,479.5,3.5,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Andrew Vaughn","MIL",127.12,527.737,480.013,122.959,77.2078,24.368,0.149807,21.2329,57.9352,78.3191,35.5135,0.333477,103.063,6.52949,4.90255,0.778483,10.7697,0.50595,0.203587,0.256157,0.067294,0.195292,0.344582,0.313121,0.440248,0.325042,0.753369,0.184092,1.61966,0.282085,,-0.767236,67.4924,5.13616,109.004,-0.767236,-0.15,4.864660263061523,-9.958642393350601,1.27522,341.3399963378906,,,,,,,606.7,4.777165354,606.7,4.777165354,,,,,,,,,,,,,,,,,,,"Andrew Vaughn","26197",683734
"Royce Lewis","MIN",116.348,469.943,430.476,101.31,63.1885,21.6569,0.494685,15.97,53.7714,54.1768,32.6636,0.910759,99.4822,2.72068,3.52997,0.552498,6.56156,8.98255,3.30574,0.235344,0.0695054,0.21169,0.328336,0.291217,0.399247,0.299081,0.690464,0.163903,4.0943,0.267898,,-0.20198,50.1957,-5.33168,89.8118,-0.20198,0.62,-5.845052182674408,2.0608283281326294,1.2677,172.25999450683594,,,,,,,466.5,4.021551724,466.5,4.021551724,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Dylan Crews","WSN",135.21,553.149,504.943,119.159,78.3107,22.2318,2.96694,15.6499,64.997,58.2919,36.064,0.622724,126.872,7.79053,3.62896,0.72232,8.66477,22.1217,6.34283,0.235986,0.0651976,0.229363,0.284256,0.295087,0.384746,0.296581,0.679833,0.14876,6.18011,0.282774,,1.02446,57.9602,-7.39862,88.7727,1.02446,4.42,-6.336104512214661,0.32049560546875,1.26743,160.66000366210938,,,,,,,549.7,4.071851851,549.7,4.071851851,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Chase Meidroth","CHW",123.492,526.437,466.077,116.278,91.5253,18.8314,1.46818,4.45264,55.4982,38.7857,48.4576,0.00917053,78.6672,7.26793,2.96776,1.66646,13.3573,10.1762,3.67045,0.249481,0.0920483,0.149433,0.615982,0.327768,0.324846,0.294395,0.652614,0.0753645,4.19265,0.289758,,-0.439925,54.227,-7.97559,87.0844,-0.439925,0.38,-8.453642189502716,2.71996009349823,1.26718,584.3699951171875,,,,,,,454.8,3.697560975,454.8,3.697560975,,,,,,,,,,,,,,,,,,,"Chase Meidroth","31580",805367
"Ryan O'Hearn","PIT",123.272,501.157,444.418,116.415,79.5212,22.3041,1.90736,12.6827,57.5999,57.1544,46.7461,2.50262,94.8331,4.80846,4.24307,0.94164,10.1797,3.64422,1.04005,0.26195,0.0932763,0.189228,0.49293,0.335795,0.406334,0.323523,0.742129,0.144384,3.59841,0.304072,,-0.545872,63.475,4.25945,105.326,-0.545872,0.54,2.617357313632965,-7.166939198970795,1.24044,299.9700012207031,,,,,,,563.8,4.583739837,563.8,4.583739837,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Dylan Beavers","BAL",103.664,408.378,360.578,86.2139,54.8009,18.7109,1.51797,11.1841,50.1784,41.5148,40.9842,1.12293,97.1072,2.41806,3.21183,1.18612,5.12694,10.642,2.4763,0.239099,0.100359,0.237788,0.422052,0.318317,0.392462,0.310989,0.710779,0.153363,5.34384,0.293661,,0.473422,47.568,-0.68496,100.217,0.473422,2.06,0.5778870210051537,-2.6289315223693848,1.22823,429.9700012207031,,,,,,,434.8,4.18076923,434.8,4.18076923,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
"Denzel Clarke","ATH",97.17,369.311,337.167,74.8492,49.1956,16.3739,1.77,7.50972,42.5026,30.8558,24.3264,0.0577972,125.87,4.97788,1.6659,1.17412,5.86275,10.7817,2.52811,0.221995,0.0658698,0.340824,0.193266,0.282921,0.347876,0.278177,0.630797,0.125882,6.11428,0.327762,,0.603191,33.1788,-10.4581,73.3499,0.603191,8.79,-10.99697870016098,10.289536952972412,1.22812,738.8599853515625,,,,,,,315.5,3.252577319,315.5,3.252577319,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Jung Hoo Lee","SFG",135.012,558.604,506.866,136.052,92.8178,31.9236,3.89691,7.41332,64.9858,54.2567,41.1157,1.32012,63.2948,4.99402,4.90819,0.719833,11.622,8.00173,2.16805,0.268417,0.0736043,0.113309,0.64959,0.326522,0.390653,0.313122,0.717175,0.122236,4.96335,0.291653,,-0.195947,66.0336,0.0302397,102.477,-0.195947,-3.28,1.4439705163240433,-8.093645811080933,1.22112,334.57000732421875,,,,,,,583.6,4.322962962,583.6,4.322962962,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Ha-Seong Kim","ATL",74.704,300.779,264.789,64.1483,43.8798,11.217,1.75141,7.30003,38.6174,27.8333,28.4956,0.844299,53.3335,2.59737,2.30355,2.50137,4.73219,10.8375,3.51059,0.242262,0.0947393,0.177318,0.53429,0.319402,0.38056,0.307416,0.699963,0.138299,5.96422,0.275349,,0.240476,34.1622,-1.37717,95.7038,0.240476,-0.24,-1.2910429239273071,3.2185185104608536,1.22105,727.8599853515625,,,,,,,305.2,4.069333333,305.2,4.069333333,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Josh Smith","TEX",122.171,496.159,434.376,101.582,71.1238,19.6544,2.25247,8.55125,54.8531,42.5582,45.3234,0.964503,92.7885,10.1545,3.42942,2.87525,9.20388,8.89629,2.64665,0.233857,0.0913485,0.187014,0.488459,0.318397,0.348534,0.297298,0.666931,0.114677,4.87328,0.276493,,-0.134009,52.2773,-6.34769,90.7463,-0.134009,-0.84,-5.545376777648926,0.3222050070762634,1.21279,572.3400268554688,,,,,,,464.9,3.810655737,464.9,3.810655737,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Jose Trevino","CIN",73.063,262.466,241.861,55.9847,40.3295,9.27684,0.00786493,6.37046,23.495,27.5293,14.6917,0.188598,41.3605,1.69092,2.04331,1.39944,6.16997,0.28316,0.180266,0.231474,0.0559755,0.157584,0.35521,0.278029,0.348913,0.274675,0.626942,0.117439,1.6299,0.25291,,-0.39034,22.8336,-8.17873,68.8661,-0.39034,7.45,-10.075351744890213,13.08757734298706,1.20161,999,,,,,,,205.1,2.809589041,205.1,2.809589041,,,,,,,,,,,,,,,,,,,"Jose Trevino","16725",624431
"Luis García Jr.","WSN",123.427,500.957,465.693,123.108,83.671,24.011,1.14618,14.2796,56.1551,60.9543,27.8843,1.66925,80.6054,1.87602,4.80926,0.694678,9.59044,13.2427,4.56087,0.264354,0.0556621,0.160903,0.345936,0.305576,0.412826,0.309437,0.718401,0.148472,4.54571,0.289732,,0.0429759,57.7204,-1.47154,97.5796,0.0429759,0.67,-1.3941062353551388,-3.6728020310401917,1.18683,240.60000610351562,,,,,,,530.4,4.312195121,530.4,4.312195121,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"JJ Wetherholt","STL",116.913,474.863,425.583,101.771,71.2353,20.8403,1.49407,8.20127,49.4146,44.4765,39.1295,1.13624,88.4353,5.88645,3.07599,1.18847,9.48384,7.48959,1.42228,0.239133,0.0824016,0.186233,0.442464,0.30989,0.352935,0.293202,0.662825,0.113802,4.49364,0.281818,,0.155518,48.4543,-7.65441,88.5856,0.155518,0,-6.268624573945999,2.0385262966156006,1.18362,999,,,,,,,432.5,3.696581196,432.5,3.696581196,,,,,,,,,,,,,,,,,,,"JJ Wetherholt","sa3025154",802139
"Sal Frelick","MIL",133.209,552.537,497.511,124.5,92.7948,20.9902,4.63862,6.07664,60.5865,47.676,43.1222,0.726028,74.977,5.47075,3.427,2.28633,10.7606,16.6144,3.65931,0.250246,0.0780441,0.135696,0.57514,0.314984,0.347726,0.293654,0.66271,0.09748,5.98921,0.282039,,0.895726,56.5832,-8.70332,87.5024,0.895726,5.48,-7.288570880889893,0.43932485580444336,1.18005,209.13999938964844,,,,,,,512.9,3.856390977,512.9,3.856390977,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Christian Walker","HOU",134.667,563.772,505.054,115.513,67.2516,21.3285,0.115662,26.8177,66.9943,75.8992,46.3031,1.12063,144.385,7.31725,4.50422,0.592978,8.66443,3.61479,1.32878,0.228715,0.0821309,0.256105,0.320693,0.30032,0.430698,0.315616,0.731018,0.201984,2.77238,0.262137,,-0.61176,67.7862,1.17217,102.535,-0.61176,1.49,1.0727619528770447,-8.94987177848816,1.17936,203.57000732421875,,,,,,,623.1,4.615555555,623.1,4.615555555,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Pedro Pagés","STL",87.615,322.518,296.333,64.3022,44.4699,11.6753,0.281272,7.87579,28.386,33.1039,19.5106,0.627281,85.7207,3.06636,2.18565,1.42194,5.91346,0.541696,0.263387,0.216993,0.0604945,0.265786,0.227606,0.270571,0.338023,0.267175,0.608593,0.12103,2.07184,0.275355,,-0.438003,26.094,-12.014,70.7564,-0.438003,5.54,-11.616399854421616,12.300416469573975,1.16782,999,,,,,,,243.3,2.764772727,243.3,2.764772727,,,,,,,,,,,,,,,,,,,"Pedro Pages","25782",686780
